date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-05-10,California,State,Other,45.0,19.15,47.85714285714,18.947963800905
2021-05-10,California,State,Beta,1.0,0.43,1.42857142857,0.565610859729
2021-05-10,California,State,Total,235.0,100.0,252.57142857142,100.0
2021-05-10,California,State,Gamma,17.0,7.23,22.14285714285,8.766968325792
2021-05-10,California,State,Delta,13.0,5.53,14.71428571428,5.825791855204
2021-05-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-10,California,State,Epsilon,10.0,4.26,15.14285714285,5.995475113122
2021-05-10,California,State,Alpha,147.0,62.55,146.71428571428,58.088235294118
2021-05-11,California,State,Epsilon,12.0,5.26,12.71428571428,5.351773902586
2021-05-11,California,State,Delta,14.0,6.14,14.14285714285,5.953096812989
2021-05-11,California,State,Gamma,19.0,8.33,20.57142857142,8.659049909802
2021-05-11,California,State,Other,46.0,20.18,46.0,19.362597714973
2021-05-11,California,State,Beta,0.0,0.0,0.71428571428,0.300661455201
2021-05-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-11,California,State,Total,228.0,100.0,237.57142857142,100.0
2021-05-11,California,State,Mu,0.0,0.0,0.85714285714,0.360793746242
2021-05-11,California,State,Lambda,2.0,0.88,3.28571428571,1.383042693927
2021-05-11,California,State,Alpha,135.0,59.21,139.28571428571,58.628983764281
2021-05-12,California,State,Gamma,21.0,8.14,19.0,8.370044052863
2021-05-12,California,State,Lambda,6.0,2.33,3.28571428571,1.447451227187
2021-05-12,California,State,Alpha,150.0,58.14,135.0,59.471365638767
2021-05-12,California,State,Total,258.0,100.0,227.0,100.0
2021-05-12,California,State,Epsilon,18.0,6.98,12.14285714285,5.349276274386
2021-05-12,California,State,Other,48.0,18.6,42.42857142857,18.691000629327
2021-05-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-12,California,State,Delta,15.0,5.81,13.71428571428,6.041535556954
2021-05-12,California,State,Mu,0.0,0.0,0.71428571428,0.314663310258
2021-05-12,California,State,Beta,0.0,0.0,0.71428571428,0.314663310258
2021-05-13,California,State,Lambda,0.0,0.0,3.0,1.417004048583
2021-05-13,California,State,Delta,9.0,3.83,12.28571428571,5.802968960864
2021-05-13,California,State,Beta,0.0,0.0,0.42857142857,0.202429149798
2021-05-13,California,State,Epsilon,7.0,2.98,10.14285714285,4.790823211876
2021-05-13,California,State,Alpha,162.0,68.94,130.14285714285,61.470985155196
2021-05-13,California,State,Gamma,17.0,7.23,16.71428571428,7.894736842105
2021-05-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-13,California,State,Mu,1.0,0.43,0.71428571428,0.337381916329
2021-05-13,California,State,Other,39.0,16.6,38.28571428571,18.08367071525
2021-05-13,California,State,Total,235.0,100.0,211.71428571428,100.0
2021-05-14,California,State,Epsilon,12.0,4.92,9.14285714285,4.383561643836
2021-05-14,California,State,Total,244.0,100.0,208.57142857142,100.0
2021-05-14,California,State,Alpha,154.0,63.11,130.42857142857,62.534246575342
2021-05-14,California,State,Mu,1.0,0.41,0.85714285714,0.41095890411
2021-05-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-14,California,State,Delta,6.0,2.46,10.14285714285,4.86301369863
2021-05-14,California,State,Other,46.0,18.85,37.85714285714,18.150684931507
2021-05-14,California,State,Beta,2.0,0.82,0.42857142857,0.205479452055
2021-05-14,California,State,Gamma,23.0,9.43,16.71428571428,8.013698630137
2021-05-14,California,State,Lambda,0.0,0.0,3.0,1.438356164384
2021-05-15,California,State,Lambda,1.0,0.84,2.85714285714,1.40056022409
2021-05-15,California,State,Total,119.0,100.0,204.0,100.0
2021-05-15,California,State,Delta,3.0,2.52,9.14285714285,4.481792717087
2021-05-15,California,State,Epsilon,5.0,4.2,9.42857142857,4.621848739496
2021-05-15,California,State,Other,27.0,22.69,38.14285714285,18.697478991597
2021-05-15,California,State,Mu,0.0,0.0,0.42857142857,0.210084033613
2021-05-15,California,State,Beta,0.0,0.0,0.42857142857,0.210084033613
2021-05-15,California,State,Gamma,7.0,5.88,16.57142857142,8.12324929972
2021-05-15,California,State,Alpha,76.0,63.87,127.0,62.254901960784
2021-05-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-16,California,State,Lambda,0.0,0.0,1.57142857142,0.784593437946
2021-05-16,California,State,Epsilon,10.0,12.05,10.57142857142,5.27817403709
2021-05-16,California,State,Mu,0.0,0.0,0.28571428571,0.142653352354
2021-05-16,California,State,Total,83.0,100.0,200.28571428571,100.0
2021-05-16,California,State,Other,15.0,18.07,38.0,18.972895863053
2021-05-16,California,State,Alpha,48.0,57.83,124.57142857142,62.196861626248
2021-05-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-16,California,State,Gamma,7.0,8.43,15.85714285714,7.917261055635
2021-05-16,California,State,Delta,3.0,3.61,9.0,4.493580599144
2021-05-16,California,State,Beta,0.0,0.0,0.42857142857,0.213980028531
2021-05-17,California,State,Epsilon,14.0,5.62,11.14285714285,5.508474576271
2021-05-17,California,State,Lambda,1.0,0.4,1.42857142857,0.706214689266
2021-05-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-17,California,State,Delta,9.0,3.61,8.42857142857,4.166666666667
2021-05-17,California,State,Beta,0.0,0.0,0.28571428571,0.141242937853
2021-05-17,California,State,Alpha,139.0,55.82,123.42857142857,61.016949152542
2021-05-17,California,State,Mu,2.0,0.8,0.57142857142,0.282485875706
2021-05-17,California,State,Gamma,25.0,10.04,17.0,8.40395480226
2021-05-17,California,State,Total,249.0,100.0,202.28571428571,100.0
2021-05-17,California,State,Other,59.0,23.69,40.0,19.774011299435
2021-05-18,California,State,Epsilon,9.0,3.88,10.71428571428,5.281690140845
2021-05-18,California,State,Total,232.0,100.0,202.85714285714,100.0
2021-05-18,California,State,Mu,0.0,0.0,0.57142857142,0.281690140845
2021-05-18,California,State,Lambda,0.0,0.0,1.14285714285,0.56338028169
2021-05-18,California,State,Other,44.0,18.97,39.71428571428,19.577464788732
2021-05-18,California,State,Beta,0.0,0.0,0.28571428571,0.140845070423
2021-05-18,California,State,Gamma,29.0,12.5,18.42857142857,9.084507042254
2021-05-18,California,State,Delta,8.0,3.45,7.57142857142,3.732394366197
2021-05-18,California,State,Alpha,142.0,61.21,124.42857142857,61.338028169014
2021-05-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-19,California,State,Beta,1.0,0.43,0.42857142857,0.214899713467
2021-05-19,California,State,Epsilon,12.0,5.13,9.85714285714,4.942693409742
2021-05-19,California,State,Mu,1.0,0.43,0.71428571428,0.358166189112
2021-05-19,California,State,Total,234.0,100.0,199.42857142857,100.0
2021-05-19,California,State,Delta,11.0,4.7,7.0,3.510028653295
2021-05-19,California,State,Gamma,24.0,10.26,18.85714285714,9.45558739255
2021-05-19,California,State,Other,44.0,18.8,39.14285714285,19.627507163324
2021-05-19,California,State,Lambda,0.0,0.0,0.28571428571,0.143266475645
2021-05-19,California,State,Alpha,141.0,60.26,123.14285714285,61.747851002865
2021-05-20,California,State,Lambda,3.0,1.48,0.71428571428,0.366568914956
2021-05-20,California,State,Delta,5.0,2.46,6.42857142857,3.299120234604
2021-05-20,California,State,Beta,0.0,0.0,0.42857142857,0.219941348974
2021-05-20,California,State,Mu,2.0,0.99,0.85714285714,0.439882697947
2021-05-20,California,State,Epsilon,4.0,1.97,9.42857142857,4.838709677419
2021-05-20,California,State,Gamma,19.0,9.36,19.14285714285,9.824046920821
2021-05-20,California,State,Alpha,116.0,57.14,116.57142857142,59.824046920821
2021-05-20,California,State,Other,54.0,26.6,41.28571428571,21.187683284457
2021-05-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-20,California,State,Total,203.0,100.0,194.85714285714,100.0
2021-05-21,California,State,Gamma,11.0,6.08,17.42857142857,9.377401998463
2021-05-21,California,State,Lambda,5.0,2.76,1.42857142857,0.768639508071
2021-05-21,California,State,Epsilon,9.0,4.97,9.0,4.842428900846
2021-05-21,California,State,Delta,12.0,6.63,7.28571428571,3.920061491161
2021-05-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-21,California,State,Mu,1.0,0.55,0.85714285714,0.461183704842
2021-05-21,California,State,Beta,1.0,0.55,0.28571428571,0.153727901614
2021-05-21,California,State,Other,32.0,17.68,39.28571428571,21.137586471945
2021-05-21,California,State,Alpha,110.0,60.77,110.28571428571,59.338970023059
2021-05-21,California,State,Total,181.0,100.0,185.85714285714,100.0
2021-05-22,California,State,Beta,0.0,0.0,0.28571428571,0.153491941673
2021-05-22,California,State,Delta,8.0,6.61,8.0,4.297774366846
2021-05-22,California,State,Total,121.0,100.0,186.14285714285,100.0
2021-05-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-22,California,State,Alpha,69.0,57.02,109.28571428571,58.710667689946
2021-05-22,California,State,Epsilon,6.0,4.96,9.14285714285,4.911742133538
2021-05-22,California,State,Mu,0.0,0.0,0.85714285714,0.460475825019
2021-05-22,California,State,Other,29.0,23.97,39.57142857142,21.258633921719
2021-05-22,California,State,Lambda,0.0,0.0,1.28571428571,0.690713737529
2021-05-22,California,State,Gamma,9.0,7.44,17.71428571428,9.51650038373
2021-05-23,California,State,Lambda,0.0,0.0,1.28571428571,0.704776820673
2021-05-23,California,State,Delta,6.0,10.53,8.42857142857,4.620203602193
2021-05-23,California,State,Total,57.0,100.0,182.42857142857,100.0
2021-05-23,California,State,Beta,0.0,0.0,0.28571428571,0.156617071261
2021-05-23,California,State,Alpha,27.0,47.37,106.28571428571,58.261550509005
2021-05-23,California,State,Epsilon,5.0,8.77,8.42857142857,4.620203602193
2021-05-23,California,State,Gamma,6.0,10.53,17.57142857142,9.631949882537
2021-05-23,California,State,Mu,0.0,0.0,0.85714285714,0.469851213782
2021-05-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-23,California,State,Other,13.0,22.81,39.28571428571,21.534847298356
2021-05-24,California,State,Delta,21.0,10.71,10.14285714285,5.800653594771
2021-05-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-24,California,State,Other,40.0,20.41,36.57142857142,20.915032679739
2021-05-24,California,State,Epsilon,8.0,4.08,7.57142857142,4.330065359477
2021-05-24,California,State,Beta,2.0,1.02,0.57142857142,0.326797385621
2021-05-24,California,State,Lambda,1.0,0.51,1.28571428571,0.735294117647
2021-05-24,California,State,Total,196.0,100.0,174.85714285714,100.0
2021-05-24,California,State,Mu,3.0,1.53,1.0,0.571895424837
2021-05-24,California,State,Gamma,19.0,9.69,16.71428571428,9.558823529412
2021-05-24,California,State,Alpha,102.0,52.04,101.0,57.761437908497
2021-05-25,California,State,Total,178.0,100.0,167.14285714285,100.0
2021-05-25,California,State,Delta,12.0,6.74,10.71428571428,6.410256410256
2021-05-25,California,State,Other,39.0,21.91,35.85714285714,21.452991452991
2021-05-25,California,State,Alpha,100.0,56.18,95.0,56.837606837607
2021-05-25,California,State,Lambda,1.0,0.56,1.42857142857,0.854700854701
2021-05-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-25,California,State,Mu,6.0,3.37,1.85714285714,1.111111111111
2021-05-25,California,State,Gamma,12.0,6.74,14.28571428571,8.547008547009
2021-05-25,California,State,Beta,0.0,0.0,0.57142857142,0.34188034188
2021-05-25,California,State,Epsilon,8.0,4.49,7.42857142857,4.444444444444
2021-05-26,California,State,Epsilon,3.0,1.49,6.14285714285,3.781882145998
2021-05-26,California,State,Total,201.0,100.0,162.42857142857,100.0
2021-05-26,California,State,Mu,4.0,1.99,2.28571428571,1.407211961302
2021-05-26,California,State,Delta,19.0,9.45,11.85714285714,7.299912049252
2021-05-26,California,State,Beta,0.0,0.0,0.42857142857,0.263852242744
2021-05-26,California,State,Gamma,26.0,12.94,14.57142857142,8.970976253298
2021-05-26,California,State,Lambda,0.0,0.0,1.42857142857,0.879507475814
2021-05-26,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-26,California,State,Alpha,107.0,53.23,90.14285714285,55.496921723835
2021-05-26,California,State,Other,42.0,20.9,35.57142857142,21.899736147757
2021-05-27,California,State,Other,32.0,17.02,32.42857142857,20.231729055258
2021-05-27,California,State,Delta,24.0,12.77,14.57142857142,9.090909090909
2021-05-27,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-27,California,State,Beta,0.0,0.0,0.42857142857,0.267379679144
2021-05-27,California,State,Epsilon,1.0,0.53,5.71428571428,3.565062388592
2021-05-27,California,State,Alpha,110.0,58.51,89.28571428571,55.704099821747
2021-05-27,California,State,Lambda,2.0,1.06,1.28571428571,0.802139037433
2021-05-27,California,State,Total,188.0,100.0,160.28571428571,100.0
2021-05-27,California,State,Mu,2.0,1.06,2.28571428571,1.426024955437
2021-05-27,California,State,Gamma,17.0,9.04,14.28571428571,8.91265597148
2021-05-28,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-28,California,State,Gamma,20.0,10.58,15.57142857142,9.646017699115
2021-05-28,California,State,Mu,2.0,1.06,2.42857142857,1.504424778761
2021-05-28,California,State,Beta,0.0,0.0,0.28571428571,0.176991150442
2021-05-28,California,State,Other,34.0,17.99,32.71428571428,20.265486725664
2021-05-28,California,State,Delta,26.0,13.76,16.57142857142,10.265486725664
2021-05-28,California,State,Lambda,2.0,1.06,0.85714285714,0.530973451327
2021-05-28,California,State,Epsilon,5.0,2.65,5.14285714285,3.185840707965
2021-05-28,California,State,Alpha,100.0,52.91,87.85714285714,54.424778761062
2021-05-28,California,State,Total,189.0,100.0,161.42857142857,100.0
2021-05-29,California,State,Other,23.0,24.21,31.85714285714,20.199275362319
2021-05-29,California,State,Total,95.0,100.0,157.71428571428,100.0
2021-05-29,California,State,Mu,1.0,1.05,2.57142857142,1.630434782609
2021-05-29,California,State,Gamma,8.0,8.42,15.42857142857,9.782608695652
2021-05-29,California,State,Beta,1.0,1.05,0.42857142857,0.271739130435
2021-05-29,California,State,Lambda,0.0,0.0,0.85714285714,0.54347826087
2021-05-29,California,State,Alpha,45.0,47.37,84.42857142857,53.532608695652
2021-05-29,California,State,Epsilon,4.0,4.21,4.85714285714,3.079710144928
2021-05-29,California,State,Delta,13.0,13.68,17.28571428571,10.960144927536
2021-05-29,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-30,California,State,Gamma,4.0,6.35,15.14285714285,9.54954954955
2021-05-30,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-30,California,State,Other,20.0,31.75,32.85714285714,20.720720720721
2021-05-30,California,State,Total,63.0,100.0,158.57142857142,100.0
2021-05-30,California,State,Beta,0.0,0.0,0.42857142857,0.27027027027
2021-05-30,California,State,Alpha,21.0,33.33,83.57142857142,52.702702702703
2021-05-30,California,State,Lambda,0.0,0.0,0.85714285714,0.540540540541
2021-05-30,California,State,Epsilon,2.0,3.17,4.42857142857,2.792792792793
2021-05-30,California,State,Mu,1.0,1.59,2.71428571428,1.711711711712
2021-05-30,California,State,Delta,15.0,23.81,18.57142857142,11.711711711712
2021-05-31,California,State,Alpha,15.0,39.47,71.14285714285,52.310924369748
2021-05-31,California,State,Delta,10.0,26.32,17.0,12.5
2021-05-31,California,State,Lambda,0.0,0.0,0.71428571428,0.525210084034
2021-05-31,California,State,Other,8.0,21.05,28.28571428571,20.798319327731
2021-05-31,California,State,Gamma,4.0,10.53,13.0,9.558823529412
2021-05-31,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-31,California,State,Epsilon,1.0,2.63,3.42857142857,2.521008403361
2021-05-31,California,State,Beta,0.0,0.0,0.14285714285,0.105042016807
2021-05-31,California,State,Total,38.0,100.0,136.0,100.0
2021-05-31,California,State,Mu,0.0,0.0,2.28571428571,1.680672268908
2021-06-01,California,State,Lambda,0.0,0.0,0.57142857142,0.386473429952
2021-06-01,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-01,California,State,Beta,0.0,0.0,0.14285714285,0.096618357488
2021-06-01,California,State,Epsilon,3.0,1.15,2.71428571428,1.835748792271
2021-06-01,California,State,Other,43.0,16.48,28.85714285714,19.51690821256
2021-06-01,California,State,Gamma,29.0,11.11,15.42857142857,10.434782608696
2021-06-01,California,State,Mu,1.0,0.38,1.57142857142,1.062801932367
2021-06-01,California,State,Total,261.0,100.0,147.85714285714,100.0
2021-06-01,California,State,Delta,50.0,19.16,22.42857142857,15.169082125604
2021-06-01,California,State,Alpha,135.0,51.72,76.14285714285,51.497584541063
2021-06-02,California,State,Total,184.0,100.0,145.42857142857,100.0
2021-06-02,California,State,Lambda,0.0,0.0,0.57142857142,0.392927308448
2021-06-02,California,State,Mu,5.0,2.72,1.71428571428,1.178781925344
2021-06-02,California,State,Other,30.0,16.3,27.14285714285,18.664047151277
2021-06-02,California,State,Gamma,29.0,15.76,15.85714285714,10.90373280943
2021-06-02,California,State,Beta,0.0,0.0,0.14285714285,0.098231827112
2021-06-02,California,State,Alpha,75.0,40.76,71.57142857142,49.214145383104
2021-06-02,California,State,Epsilon,2.0,1.09,2.57142857142,1.768172888016
2021-06-02,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-02,California,State,Delta,43.0,23.37,25.85714285714,17.779960707269
2021-06-03,California,State,Total,186.0,100.0,145.14285714285,100.0
2021-06-03,California,State,Lambda,1.0,0.54,0.42857142857,0.295275590551
2021-06-03,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-03,California,State,Beta,0.0,0.0,0.14285714285,0.09842519685
2021-06-03,California,State,Epsilon,3.0,1.61,2.85714285714,1.968503937008
2021-06-03,California,State,Gamma,19.0,10.22,16.14285714285,11.122047244094
2021-06-03,California,State,Delta,37.0,19.89,27.71428571428,19.094488188976
2021-06-03,California,State,Other,37.0,19.89,27.85714285714,19.192913385827
2021-06-03,California,State,Mu,4.0,2.15,2.0,1.377952755906
2021-06-03,California,State,Alpha,85.0,45.7,68.0,46.850393700787
2021-06-04,California,State,Beta,1.0,0.57,0.28571428571,0.199401794616
2021-06-04,California,State,Gamma,16.0,9.09,15.57142857142,10.86739780658
2021-06-04,California,State,Other,25.0,14.2,26.57142857142,18.544366899302
2021-06-04,California,State,Total,176.0,100.0,143.28571428571,100.0
2021-06-04,California,State,Omicron,0.0,0.0,0.0,0.0
